Transaction_ID,Date,Scope,Category,Description,Amount,Income_vs_Expense,Profit_vs_Loss,Balance_Sheet_Category,Debit_vs_Credit,Payment_Method
TXN-10896,2025-12-27,Business,Product Sales Revenue,Direct cash/card sales to customers,3181.42,Income,Profit,Asset,Credit,Checking Account
TXN-11011,2025-12-27,Business,Cost of Goods Sold (COGS),Raw materials and inventory purchases,1155.73,Expense,Loss,Asset,Debit,Cash
TXN-10760,2025-12-27,Household,Salary / Wages,Monthly salary direct deposit,3251.79,Income,Profit,Asset,Credit,Cash
TXN-10250,2025-12-28,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,2913.97,Equity Withdrawal,Neutral,Equity,Debit,ACH Transfer
TXN-10219,2025-12-28,Business,Product Sales Revenue,Direct cash/card sales to customers,1379.82,Income,Profit,Asset,Credit,ACH Transfer
TXN-10560,2025-12-28,Household,Groceries,Supermarket purchase (food/supplies),69.0,Expense,Loss,Asset,Debit,Credit Card
TXN-10146,2025-12-28,Household,Dining Out,Restaurant bill / food delivery,37.47,Expense,Loss,Asset,Debit,ACH Transfer
TXN-10405,2025-12-29,Household,Healthcare / Medical,Pharmacy prescription / Doctor copay,164.46,Expense,Loss,Asset,Debit,ACH Transfer
TXN-10645,2025-12-29,Business,Product Sales Revenue,Direct cash/card sales to customers,777.93,Income,Profit,Asset,Credit,ACH Transfer
TXN-10202,2025-12-29,Household,Salary / Wages,Monthly salary direct deposit,4369.47,Income,Profit,Asset,Credit,Cash
TXN-10493,2025-12-30,Business,Cost of Goods Sold (COGS),Raw materials and inventory purchases,511.71,Expense,Loss,Asset,Debit,Wire Transfer
TXN-11149,2025-12-30,Household,Dining Out,Restaurant bill / food delivery,83.26,Expense,Loss,Asset,Debit,Credit Card
TXN-10860,2025-12-31,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",585.9,Expense,Loss,Asset,Debit,Digital Wallet
TXN-10883,2025-12-31,Household,Dining Out,Restaurant bill / food delivery,44.38,Expense,Loss,Asset,Debit,Checking Account
TXN-11146,2025-12-31,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,9105.01,Income,Profit,Asset,Credit,Wire Transfer
TXN-10868,2026-01-01,Business,Bank Loan Principal Payment,Repayment of principal on commercial loan,2722.0,Transfer,Neutral,Liability,Debit,ACH Transfer
TXN-10706,2026-01-01,Household,Healthcare / Medical,Pharmacy prescription / Doctor copay,44.26,Expense,Loss,Asset,Debit,Cash
TXN-10046,2026-01-01,Household,Credit Card Payment,Credit card balance payoff from checking account,605.23,Transfer,Neutral,Liability,Debit,Digital Wallet
